"","AAPL.Open","AAPL.High","AAPL.Low","AAPL.Close","AAPL.Volume","AAPL.Adjusted"
"2013-01-02",79.117142,79.285713,77.375717,78.432854,140129500,56.532822
"2013-01-03",78.26857,78.524284,77.285713,77.442856,88241300,55.819248
"2013-01-04",76.709999,76.947144,75.118568,75.285713,148583400,54.264439
"2013-01-07",74.571426,75.614288,73.599998,74.842857,121039100,53.945232
"2013-01-08",75.601425,75.984283,74.464287,75.044289,114676800,54.090427
"2013-01-09",74.64286,75.001427,73.71286,73.871429,101901100,53.245056
"2013-01-10",75.507141,75.531425,73.645714,74.78714,150286500,53.905071
"2013-01-11",74.428574,75.045715,74.145714,74.328575,87626700,53.574551
"2013-01-14",71.811432,72.5,71.215714,71.678574,183551900,51.664482
"2013-01-15",71.185715,71.284286,69.054283,69.417145,219193100,50.034489
"2013-01-16",70.662857,72.777145,70.35714,72.298569,172701200,52.111359
"2013-01-17",72.901428,72.964287,71.718575,71.811432,113419600,51.760242
"2013-01-18",71.21714,71.745712,70.914284,71.428574,118230700,51.484295
"2013-01-22",72.080002,72.554283,70.947144,72.110001,115386600,51.975445
"2013-01-23",72.687141,73.57,72.110001,73.43,215377400,52.926884
"2013-01-24",65.714287,66.53286,64.321426,64.35714,365213100,46.387337
"2013-01-25",64.527145,65.175713,62.142857,62.84,302006600,45.293816
"2013-01-28",62.547142,64.744286,62.265713,64.261429,196379400,46.318352
"2013-01-29",65.5,65.742859,64.58857,65.46714,142789500,47.187401
"2013-01-30",65.285713,66.085716,64.928574,65.261429,104288800,47.039127
"2013-01-31",65.28286,65.611427,64.997147,65.07,79833600,46.901157
"2013-02-01",65.587143,65.639999,64.050003,64.802856,134871100,46.708607
"2013-02-04",64.844284,65.134285,63.142857,63.188572,119279300,45.545059
"2013-02-05",63.435715,65.677139,63.174286,65.405716,143336900,47.143131
"2013-02-06",65.209999,66.64286,64.654289,65.335716,148426600,47.092674
"2013-02-07",66.178574,67.14286,64.874283,66.888573,176145200,50.25008
"2013-02-08",67.714287,68.401428,66.89286,67.854286,158289600,50.975567
"2013-02-11",68.071426,69.277145,67.60714,68.561432,129372600,51.506813
"2013-02-12",68.501427,68.91143,66.82,66.842857,152263300,50.215736
"2013-02-13",66.744286,67.662857,66.174286,66.715714,118801900,50.120216
"2013-02-14",66.360001,67.377144,66.288574,66.655716,88818800,50.075146
"2013-02-15",66.978569,67.165718,65.702858,65.737144,97936300,49.385067
"2013-02-19",65.871429,66.104286,64.835716,65.71286,108945900,49.366825
"2013-02-20",65.384285,65.384285,64.114288,64.121429,119075600,48.171261
"2013-02-21",63.714287,64.167145,63.259998,63.722858,111795600,47.871826
"2013-02-22",64.178574,64.514282,63.799999,64.401428,82663700,48.381607
"2013-02-25",64.835716,65.017143,63.224285,63.257141,93144800,47.521954
"2013-02-26",63.402859,64.505714,62.522858,64.138573,125374900,48.184132
"2013-02-27",64.061432,64.634285,62.950001,63.509998,146837600,47.711914
"2013-02-28",63.435715,63.98143,63.057144,63.057144,80628800,47.371712
"2013-03-01",62.57143,62.597141,61.425713,61.495716,138112100,46.198692
"2013-03-04",61.114285,61.171429,59.857143,60.007141,145688900,45.080402
"2013-03-05",60.21143,62.169998,60.107143,61.591427,159608400,46.270584
"2013-03-06",62.072857,62.17857,60.632858,60.808571,115062500,45.682465
"2013-03-07",60.642857,61.715714,60.151428,61.511429,117118400,46.210499
"2013-03-08",61.400002,62.204285,61.23,61.674286,97870500,46.332844
"2013-03-11",61.392857,62.715714,60.734287,62.552856,118559000,46.992863
"2013-03-12",62.228573,62.697144,61.081429,61.204285,116477900,45.979744
"2013-03-13",61.207142,62.07143,60.765713,61.192856,101387300,45.971165
"2013-03-14",61.832859,62.091427,61.492859,61.785713,75968900,46.416553
"2013-03-15",62.561428,63.46143,62.464287,63.380001,160990200,47.614269
"2013-03-18",63.064285,65.351425,63.028572,65.102859,151549300,48.908554
"2013-03-19",65.64286,65.852859,64.071426,64.927139,131693800,48.776554
"2013-03-20",65.345711,65.375717,64.227142,64.582855,77165200,48.517899
"2013-03-21",64.317146,65.425713,64.300003,64.675713,95813900,48.587666
"2013-03-22",64.940002,66.014282,64.730003,65.987144,98776300,49.572876
"2013-03-25",66.384285,67.135712,65.968575,66.225716,125283900,49.752102
"2013-03-26",66.491432,66.548569,65.790001,65.877144,73573500,49.490238
"2013-03-27",65.208572,65.257141,64.389999,64.582855,82809300,48.517899
"2013-03-28",64.260002,64.545715,63.08857,63.237144,110709900,47.506943
"2013-04-01",63.128571,63.385715,61.105713,61.272858,97433000,46.031269
"2013-04-02",61.085712,62.591427,60.914288,61.398571,132379800,46.125721
"2013-04-03",61.624287,62.468571,61.472858,61.712856,90804000,46.361824
"2013-04-04",61.965714,62.142857,60.75,61.102856,89611900,45.903553
"2013-04-05",60.642857,60.707142,59.954285,60.457142,95923800,45.418461
"2013-04-08",60.692856,61.07143,60.355713,60.887142,75207300,45.741497
"2013-04-09",60.908573,61.214287,60.392857,60.997143,76653500,45.824131
"2013-04-10",61.157143,62.437141,60.85857,62.241428,93982000,46.758911
"2013-04-11",61.959999,62.57,61.599998,62.047142,82091100,46.612953
"2013-04-12",62.021427,62.021427,61.298573,61.400002,59653300,46.126785
"2013-04-15",61,61.127144,59.935715,59.978573,79380000,45.058929
"2013-04-16",60.224285,60.944286,60.081429,60.89143,76442800,45.744724
"2013-04-17",60.03857,60.085712,56.872856,57.542858,236264000,43.229095
"2013-04-18",57.855713,57.970001,55.677143,56.007141,166574800,42.07539
"2013-04-19",55.424286,57.085712,55.014286,55.790001,152318600,41.912258
"2013-04-22",56.091427,57.457142,55.895714,56.952858,107480100,42.785866
"2013-04-23",57.712856,58.34,56.972858,58.01857,166059600,43.586479
"2013-04-24",56.220001,59.32143,56.07143,57.922855,242412800,43.51458
"2013-04-25",58.747143,59.134285,58.142857,58.34,96209400,43.827953
"2013-04-26",58.544285,59.824287,58.32143,59.599998,191024400,44.774536
"2013-04-29",60.064285,61.945713,60,61.445713,160081600,46.161133
"2013-04-30",62.157143,63.607143,61.724285,63.254284,172884600,47.519821
"2013-05-01",63.494286,63.561428,62.055714,62.755714,126727300,47.14526
"2013-05-02",63.111427,64.084282,62.947144,63.645714,105457100,47.813885
"2013-05-03",64.472855,64.747147,64.164284,64.28286,90325200,48.292534
"2013-05-06",65.101425,66.028572,64.901428,65.815712,124160400,49.444084
"2013-05-07",66.424286,66.535713,64.814285,65.522858,120938300,49.224083
"2013-05-08",65.577141,66.48143,65.115715,66.262856,118149500,49.780014
"2013-05-09",65.687141,66.14286,65.082855,65.252853,99621900,51.386501
"2013-05-10",65.424286,65.672859,64.354286,64.709999,83713000,50.959003
"2013-05-13",64.501427,65.414284,64.5,64.96286,79237200,51.158131
"2013-05-14",64.835716,65.028572,63.164288,63.408573,111779500,49.934139
"2013-05-15",62.737144,63,60.337143,61.264286,185403400,48.245514
"2013-05-16",60.462856,62.549999,59.842857,62.082859,150801000,48.890137
"2013-05-17",62.721428,62.869999,61.572857,61.894287,106976100,48.741631
"2013-05-20",61.701427,63.685715,61.442856,63.275715,112894600,49.829514
"2013-05-21",62.592857,63.639999,62.028572,62.808571,114005500,49.461632
"2013-05-22",63.435715,64.050003,62.602856,63.049999,110759600,49.651764
"2013-05-23",62.278572,63.737144,62.255714,63.162857,88255300,49.740635
"2013-05-24",62.978573,63.665714,62.908573,63.592857,69041700,50.079258
"2013-05-28",64.271431,64.444283,62.978573,63.062859,96536300,49.661892
"2013-05-29",62.857143,63.92857,62.771427,63.564285,82644100,50.056763
"2013-05-30",63.664288,64.928574,63.501427,64.511429,88379900,50.802635
"2013-05-31",64.64286,65.300003,64.214287,64.247147,96075700,50.594505
"2013-06-03",64.389999,64.622856,63.21143,64.388573,93088100,50.705879
"2013-06-04",64.745712,64.918571,63.912857,64.187141,73182200,50.547253
"2013-06-05",63.664288,64.388573,63.387142,63.587143,72647400,50.074745
"2013-06-06",63.638573,63.857143,62.007141,62.637142,104233500,49.326622
"2013-06-07",62.357143,63.32,61.824287,63.115715,101133900,49.703506
"2013-06-10",63.532856,64.154289,62.400002,62.69857,112538300,49.375008
"2013-06-11",62.248573,63.251427,61.902859,62.514286,71528100,49.229889
"2013-06-12",62.785713,63.035713,61.642857,61.741428,66306800,48.621262
"2013-06-13",61.785713,62.44857,61.25,62.279999,71458100,49.045383
"2013-06-14",62.200001,62.327145,61.214287,61.435715,67966500,48.380508
"2013-06-17",61.634285,62.242859,61.48,61.714287,64853600,48.599884
"2013-06-18",61.651428,62.128571,61.458572,61.681427,48756400,48.574009
"2013-06-19",61.628571,61.665714,60.42857,60.42857,77735000,47.587383
"2013-06-20",59.900002,60.854286,59.310001,59.548573,89327700,46.89439
"2013-06-21",59.784286,60,58.299999,59.07143,120279600,46.518631
"2013-06-24",58.200001,58.380001,56.864285,57.505714,120186500,45.285645
"2013-06-25",57.957142,58.255714,56.975716,57.51857,78540700,45.295765
"2013-06-26",57.700001,57.827145,56.522858,56.867142,91931000,44.782776
"2013-06-27",57.035713,57.341427,56.220001,56.254284,84311500,44.30014
"2013-06-28",55.908573,57.181427,55.552856,56.647144,144629100,44.609531
"2013-07-01",57.527142,58.895714,57.317142,58.459999,97763400,46.037151
"2013-07-02",58.565716,60.232857,58.495716,59.784286,117466300,47.080013
"2013-07-03",60.122856,60.425713,59.635715,60.114285,60232200,47.33989
"2013-07-05",60.055714,60.470001,59.335712,59.631428,68506200,46.959641
"2013-07-08",60.015713,60.142857,58.664288,59.292858,74534600,46.693016
"2013-07-09",59.085712,60.5,58.625713,60.335712,88146100,47.514263
"2013-07-10",59.942856,60.685715,59.75,60.104286,70351400,47.332012
"2013-07-11",60.421429,61.17857,60.167141,61.041428,81573100,48.070004
"2013-07-12",61.092857,61.398571,60.487144,60.93,69890800,47.982265
"2013-07-15",60.715714,61.637142,60.685715,61.062859,60479300,48.086884
"2013-07-16",60.931427,61.529999,60.595715,61.457142,54134500,48.397385
"2013-07-17",61.385715,61.745716,61.174286,61.472858,49747600,48.409752
"2013-07-18",61.91143,62.124287,61.515713,61.68,54719700,48.57288
"2013-07-19",61.871429,61.997143,60.621429,60.707142,67180400,47.806759
"2013-07-22",61.351429,61.392857,60.781429,60.901428,51949100,47.959759
"2013-07-23",60.857143,60.994286,59.815716,59.855713,92348900,47.136261
"2013-07-24",62.704285,63.512856,62.18,62.93,147984200,49.557255
"2013-07-25",62.957142,63.057144,62.258572,62.642857,57373400,49.331139
"2013-07-26",62.185715,63.005714,62.048573,62.998573,50038100,49.611256
"2013-07-29",62.971428,64.284286,62.885715,63.970001,62014400,50.376251
"2013-07-30",64.279999,65.307144,64.175713,64.760002,77355600,50.998383
"2013-07-31",64.998573,65.334282,64.204285,64.647141,80739400,50.909512
"2013-08-01",65.10714,65.257141,64.751427,65.239998,51562700,51.376385
"2013-08-02",65.43,66.121429,65.237144,66.077141,68695900,52.035629
"2013-08-05",66.384285,67.238571,66.021431,67.064285,79713900,52.813
"2013-08-06",66.860001,67.412857,66.024284,66.464287,83714400,52.340504
"2013-08-07",66.257141,66.714287,65.96714,66.425713,74714500,52.310131
"2013-08-08",66.265717,66.300003,65.421425,65.858574,63944300,54.359478
"2013-08-09",65.519997,65.779999,64.807144,64.921425,66716300,53.585957
"2013-08-12",65.265717,66.949997,65.232857,66.765717,91108500,55.108219
"2013-08-13",67.277145,70.665718,66.864288,69.938568,220485300,57.727081
"2013-08-14",71.125717,72.035713,70.485718,71.214287,189093100,58.780064
"2013-08-15",70.917145,71.771431,69.868568,71.129997,122573500,58.710487
"2013-08-16",71.449997,71.848572,71.265717,71.761429,90576500,59.23167
"2013-08-19",72.048569,73.391426,72,72.534286,127629600,59.869583
"2013-08-20",72.815712,72.938568,71.545715,71.581429,89672100,59.083099
"2013-08-21",71.941429,72.449997,71.599998,71.765717,83969900,59.235218
"2013-08-22",72.139999,72.227142,71.171425,71.851425,61051900,59.305954
"2013-08-23",71.895714,71.907143,71.335716,71.574287,55682900,59.077202
"2013-08-26",71.535713,72.885712,71.5,71.852859,82741400,59.307144
"2013-08-27",71.14286,71.78714,69.471428,69.798569,106047200,57.61153
"2013-08-28",69.428574,70.828575,69.428574,70.128571,76902000,57.883915
"2013-08-29",70.235718,70.928574,70.16143,70.242859,59914400,57.978256
"2013-08-30",70.285713,70.421425,69.5,69.602859,68074300,57.449993
"2013-09-03",70.442856,71.514282,69.621429,69.797142,82982200,57.610348
"2013-09-04",71.365715,71.748573,70.897141,71.241432,86258200,58.802467
"2013-09-05",71.464287,71.525711,70.519997,70.752853,59091900,58.399204
"2013-09-06",71.205711,71.339996,69.992859,71.174286,89881400,58.747047
"2013-09-09",72.14286,72.559998,71.925713,72.309998,85171800,59.684464
"2013-09-10",72.314285,72.492859,69.928574,70.662857,185798900,58.324913
"2013-09-11",66.715714,67.669998,66.401428,66.815712,224674100,55.149502
"2013-09-12",66.928574,67.914284,66.572861,67.527145,101012800,55.736702
"2013-09-13",67.048569,67.404289,66.385712,66.414284,74708900,54.818157
"2013-09-16",65.85714,65.944283,63.888573,64.302856,135926700,53.075378
"2013-09-17",63.994286,65.672859,63.92857,65.045715,99845200,53.688538
"2013-09-18",66.168571,66.621429,65.808571,66.382858,114215500,54.79221
"2013-09-19",67.242859,67.975716,67.035713,67.471428,101135300,55.69072
"2013-09-20",68.285713,68.364288,66.571426,66.772858,174825700,55.11412
"2013-09-23",70.871429,70.987144,68.942856,70.091431,190526700,57.853252
"2013-09-24",70.697144,70.781425,69.688568,69.871429,91086100,57.671673
"2013-09-25",69.885712,69.94857,68.775711,68.790001,79239300,56.779057
"2013-09-26",69.428574,69.794289,69.128571,69.459999,59305400,57.332077
"2013-09-27",69.111427,69.238571,68.674286,68.964287,57010100,56.92292
"2013-09-30",68.178574,68.808571,67.772858,68.10714,65039100,56.215424
"2013-10-01",68.349998,69.877144,68.339996,69.708572,88470900,57.537247
"2013-10-02",69.375717,70.257141,69.10714,69.937141,72296000,57.725914
"2013-10-03",70.072861,70.335716,68.677139,69.058571,80688300,57.000748
"2013-10-04",69.122856,69.228569,68.371429,69.004288,64717100,56.955936
"2013-10-07",69.508568,70.378571,69.335716,69.678574,78073100,57.512489
"2013-10-08",69.991432,70.091431,68.648575,68.705711,72729300,56.709484
"2013-10-09",69.234283,69.684288,68.325714,69.512856,75431300,57.375706
"2013-10-10",70.188568,70.339996,69.577141,69.94857,69650700,57.73534
"2013-10-11",69.57,70.548569,69.308571,70.401428,66934700,58.109119
"2013-10-14",69.975716,71.082855,69.907143,70.862854,65474500,58.48999
"2013-10-15",71.072861,71.714287,70.788574,71.239998,80018400,58.801281
"2013-10-16",71.541428,71.790001,71.318573,71.587143,62775300,59.087818
"2013-10-17",71.425713,72.111427,71.382858,72.071426,63398300,59.487541
"2013-10-18",72.284286,72.751427,72.244286,72.69857,72635500,60.005184
"2013-10-21",73.110001,74.900002,73.074287,74.480003,99526700,61.475578
"2013-10-22",75.201431,75.492859,72.575714,74.267143,133515900,61.299892
"2013-10-23",74.14286,75.095711,74.14286,74.994286,78430800,61.900063
"2013-10-24",75,76.067146,74.635712,75.987144,96191200,62.719563
"2013-10-25",75.902855,76.175713,75.015717,75.137146,84448000,62.017986
"2013-10-28",75.577141,75.85714,74.744286,75.697144,137610200,62.480202
"2013-10-29",76.610001,77.035713,73.505714,73.811432,158951800,60.923733
"2013-10-30",74.230003,75.360001,73.860001,74.985718,88540900,61.89299
"2013-10-31",75,75.355713,74.46714,74.671425,68924100,61.633572
"2013-11-01",74.860001,74.971428,73.691429,74.290001,68722500,61.318741
"2013-11-04",74.442856,75.260002,74.115715,75.25,61156900,62.111115
"2013-11-05",74.940002,75.555717,74.714287,75.064285,66303300,61.957825
"2013-11-06",74.878571,74.980003,74.028572,74.417145,55843900,64.025154
"2013-11-07",74.225716,74.741432,73.197144,73.21286,65655100,62.989037
"2013-11-08",73.511429,74.447144,73.227142,74.365715,69829200,63.980896
"2013-11-11",74.284286,74.524284,73.487144,74.150002,56863100,63.795311
"2013-11-12",73.952858,74.845711,73.85714,74.28714,51069200,63.9133
"2013-11-13",74,74.60714,73.851425,74.375717,49305200,63.989502
"2013-11-14",74.687141,75.611427,74.552856,75.451431,70604800,64.915009
"2013-11-15",75.225716,75.584282,74.927139,74.998573,79480100,64.525375
"2013-11-18",74.998573,75.312859,74.028572,74.089996,61236000,63.743671
"2013-11-19",74.147141,74.76857,73.995712,74.221428,52234700,63.85675
"2013-11-20",74.175713,74.345711,73.475716,73.571426,48479200,63.297531
"2013-11-21",73.942856,74.458572,73.381432,74.44857,65506700,64.052185
"2013-11-22",74.21714,74.594284,74.075714,74.257141,55931400,63.887493
"2013-11-25",74.431427,75.124283,74.428574,74.82,57327900,64.37175
"2013-11-26",74.874283,76.591431,74.85714,76.199997,100345700,65.559036
"2013-11-27",76.615715,78,76.199997,77.994286,90862100,67.10276
"2013-11-29",78.497147,79.761429,78.258568,79.438568,79531900,68.34536
"2013-12-02",79.714287,80.618568,78.688568,78.747147,118136200,67.750488
"2013-12-03",79.757141,80.91143,79.668571,80.902855,112742000,69.605156
"2013-12-04",80.785713,81.312859,80.117142,80.714287,94452400,69.442917
"2013-12-05",81.807144,82.162857,80.915718,81.128571,111895000,69.799347
"2013-12-06",80.827141,80.964287,79.938568,80.002853,86088100,68.830841
"2013-12-09",80.128571,81.368568,80.128571,80.918571,80123400,69.61869
"2013-12-10",80.511429,81.125717,80.171425,80.792854,69567400,69.510529
"2013-12-11",81,81.567146,79.955711,80.194283,89929700,68.995537
"2013-12-12",80.305717,80.762856,80.004288,80.077141,65572500,68.894753
"2013-12-13",80.407143,80.41143,79.095711,79.204285,83205500,68.143799
"2013-12-16",79.288574,80.377144,79.28714,79.64286,70648200,68.521118
"2013-12-17",79.401428,79.919998,79.054283,79.284286,57475600,68.212601
"2013-12-18",78.528572,78.778572,76.971428,78.681427,141465800,67.693962
"2013-12-19",78.5,78.571426,77.675713,77.779999,80077200,66.918396
"2013-12-20",77.918571,78.80143,77.831429,78.431427,109103400,67.478874
"2013-12-23",81.14286,81.531425,80.394287,81.441429,125326600,70.06852
"2013-12-24",81.412857,81.697144,80.861427,81.095711,41888700,69.771095
"2013-12-26",81.157143,81.35714,80.482857,80.557144,51002000,69.307716
"2013-12-27",80.545715,80.629997,79.928574,80.012856,56471100,68.839432
"2013-12-30",79.637146,80.012856,78.902855,79.21714,63407400,68.154839
"2013-12-31",79.167145,80.182854,79.14286,80.145714,55771100,68.953758
