Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Liu, Y., Deng, P., Yang, D.","Analysis of energy conservation and environmental protection in construction enterprises",2013,"Advanced Materials Research",773,,,775,778,,,10.4028/www.scientific.net/AMR.773.775,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84884947975&partnerID=40&md5=7304f1da3a962b2ec7866dba8e62fe1b",Conference Paper,Scopus,2-s2.0-84884947975
"Guo, Y.J.","Harmony: A destination that environmental protection rests on -teachings from Tao Te Ching and The Analects of Confucius",2013,"Advanced Materials Research",726-731,,,3953,3956,,,10.4028/www.scientific.net/AMR.726-731.3953,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84884919782&partnerID=40&md5=60643752c2aec2e31c91d2784f976ce2",Conference Paper,Scopus,2-s2.0-84884919782
"Su, Z.Z., Zhang, D.Y., Zhang, S.","Green road design concept",2013,"Advanced Materials Research",726-731,,,3573,3579,,,10.4028/www.scientific.net/AMR.726-731.3573,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84884941271&partnerID=40&md5=711e917506c0b441beaace7fa3ff5a90",Conference Paper,Scopus,2-s2.0-84884941271
"Li, X.E., Liang, N.","The current situation of the environmental protection industry and the analysis of its development obstacles in Shaanxi Province",2013,"Advanced Materials Research",726-731,,,4049,4052,,,10.4028/www.scientific.net/AMR.726-731.4049,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84884968424&partnerID=40&md5=ee896bc5df489a82ff12794b3b8f926b",Conference Paper,Scopus,2-s2.0-84884968424
"Zhou, Q., Ding, W.L.","The development and protection of coastal zone resources of Qinhuangdao City",2013,"Advanced Materials Research",726-731,,,4838,4841,,,10.4028/www.scientific.net/AMR.726-731.4838,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84884962928&partnerID=40&md5=0e32b40bba8b7a2748d7179f502b5a2a",Conference Paper,Scopus,2-s2.0-84884962928
"Zheng, Y.C., Li, Q., Liu, Y.J.","Mine tailing as alternative to clay for producing belite cement clinker",2013,"Advanced Materials Research",726-731,,,2704,2713,,,10.4028/www.scientific.net/AMR.726-731.2704,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84884963200&partnerID=40&md5=3a71c444be8ecf383b28b25ec4d8cf04",Conference Paper,Scopus,2-s2.0-84884963200
"Zhou, J., Chen, B.N., Zhang, M.N., Tang, Y.Y.","Sectional data acquisition and control system for solar street lamps based on internet of things",2013,"Advanced Materials Research",773,,,148,153,,1,10.4028/www.scientific.net/AMR.773.148,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84884954904&partnerID=40&md5=343de08146065c150349bd633d84794c",Conference Paper,Scopus,2-s2.0-84884954904
"Jin, D.Y., Wu, X.G.","Analysis on light brick research and the application in China",2013,"Advanced Materials Research",724-725,,,1618,1621,,,10.4028/www.scientific.net/AMR.724-725.1618,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84884732611&partnerID=40&md5=94faed8a08a405c5760961f9d17e0d0b",Conference Paper,Scopus,2-s2.0-84884732611
"Yang, J.L., Liu, Q.J., Guo, Y.H., Xiao, H., Jiang, M.G.","Research of the low grade fluorite flotation orthogonal test",2013,"Advanced Materials Research",734-737,,,1068,1072,,,10.4028/www.scientific.net/AMR.734-737.1068,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84884790481&partnerID=40&md5=42d43bad8547dc8cade6e28b5358d0d8",Conference Paper,Scopus,2-s2.0-84884790481
"Wang, L.S., Deng, Q.M.","The research on local transport of goods which by the means of city subway",2013,"Advanced Materials Research",734-737,,,1637,1640,,,10.4028/www.scientific.net/AMR.734-737.1637,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84884738781&partnerID=40&md5=1ba2578571f4ff92517a02f22e82144b",Conference Paper,Scopus,2-s2.0-84884738781
"Wang, L.S., Deng, Q.M.","A portable subway logistics system for the transportation of small and medium-size cargo",2013,"Advanced Materials Research",734-737,,,1604,1608,,,10.4028/www.scientific.net/AMR.734-737.1604,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84884738303&partnerID=40&md5=c43171d83c4df6d201a4f72bca452bac",Conference Paper,Scopus,2-s2.0-84884738303
"Hao, Y.C., Dou, X.B., Wu, Z.J., Hu, M.Q., Li, T., Zhao, B.","Distributed optimization and control of microgrid considering environmental protection and stability",2013,"Advanced Materials Research",732-733,,,1297,1302,,,10.4028/www.scientific.net/AMR.732-733.1297,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84884798612&partnerID=40&md5=166ff4fe4efc4e980b0bc05d7745ed38",Conference Paper,Scopus,2-s2.0-84884798612
"Hosseini, S.E., Wahid, M.A., Salehirad, S.","Environmental protection and fuel consumption reduction by flameless combustion technology: A review",2013,"Applied Mechanics and Materials",388,,,292,297,,2,10.4028/www.scientific.net/AMM.388.292,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84884747122&partnerID=40&md5=022e6c0dafc7cebe006c10c77a89c214",Conference Paper,Scopus,2-s2.0-84884747122
"Yang, J.L., Liu, Q.J., Guo, Y.H., Jiang, M.G., Xiao, H.","Research on the flotation process of old tailing in Burma",2013,"Advanced Materials Research",734-737,,,1073,1076,,,10.4028/www.scientific.net/AMR.734-737.1073,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84884811682&partnerID=40&md5=9cb5301a9e6287bb7e8ae9ac0ffe0816",Conference Paper,Scopus,2-s2.0-84884811682
"Xiao, J.B., Xie, X.L., Zhang, H.","Transform three mechanical stepless simulation darkening welding helmet design",2013,"Advanced Materials Research",734-737,,,2738,2741,,,10.4028/www.scientific.net/AMR.734-737.2738,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84884805403&partnerID=40&md5=520f957422f8c3dce51b569f255bb77d",Conference Paper,Scopus,2-s2.0-84884805403
"Peng, B., Ma, S.L.","Analysis about main influence factors of vehicle's fuel consumption",2013,"Advanced Materials Research",724-725,,,941,945,,,10.4028/www.scientific.net/AMR.724-725.941,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84884788127&partnerID=40&md5=ae7d6f060330d21620ce4e99c847e352",Conference Paper,Scopus,2-s2.0-84884788127
"Kang, G.W., Hu, Y., Li, Y.D., Jiang, W.H.","Research on parameters matching of ultralight electric aircraft propulsion system",2013,"Advanced Materials Research",732-733,,,1212,1215,,,10.4028/www.scientific.net/AMR.732-733.1212,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84884756607&partnerID=40&md5=4d283024e4d671bed662d4ae528002ad",Conference Paper,Scopus,2-s2.0-84884756607
"Zhou, J.Z., Xu, X.P., Chu, W.J., Dai, J.Y., Chen, Y.H., Zhu, Z.C., Lai, S.W.","Design and research of environmentally compound deicing technique",2013,"Advanced Materials Research",734-737,,,2746,2751,,,10.4028/www.scientific.net/AMR.734-737.2746,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84884739220&partnerID=40&md5=27d9132bcb3d4b7208ebd6ae27670642",Conference Paper,Scopus,2-s2.0-84884739220
"Bao, H.Z.","Frost heaving soil road use synthetic adhesive reinforcement method",2013,"Advanced Materials Research",740,,,759,762,,,10.4028/www.scientific.net/AMR.740.759,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84884772048&partnerID=40&md5=801c03d23b94ecb99d5b69a87aa1c1b8",Conference Paper,Scopus,2-s2.0-84884772048
"Wen, W.-C., Lu, S.-Y.","Marine environmental protection knowledge, attitudes, behaviors, and curricular involvement of Taiwanese primary school students in senior grades",2013,"Environmental Education Research",19,5,,600,619,,2,10.1080/13504622.2012.717219,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84886023790&partnerID=40&md5=deb492f16d1a4d21d452a1781efc5a90",Article,Scopus,2-s2.0-84886023790
"Varho, V., Nygrén, N.A., Lyytimäki, J.","Transport discussion amidst climate challenges: Analysing student, media, and expert framings through the environmental protection process model",2013,"Transportation Research Part D: Transport and Environment",24,,,10,16,,4,10.1016/j.trd.2013.05.001,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84878988849&partnerID=40&md5=a1febcf76022413cdf3a5ccf34910fb1",Article,Scopus,2-s2.0-84878988849
"Popescu, G., Gherghinescu, S.","Use of recovered cold nitrogen for tritium separation plant safety and environmental protection",2013,"Fusion Engineering and Design",88,9-10,,2659,2664,,,10.1016/j.fusengdes.2013.03.043,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84884979210&partnerID=40&md5=8368e9ee82a02d503679f4dce134b14f",Conference Paper,Scopus,2-s2.0-84884979210
"Alvarado, M.A.P., López, J.C., Varela, D.B., Landín, G.M., Ibargüengoytia, J.A.C.","Benzoic acid and a product based on Bacillus species to protect piglet productivity and the environment | Ácido benzoico y un producto basado en especies de Bacillus para proteger la productividad de los lechones y al ambiente",2013,"Revista Mexicana De Ciencias Pecuarias",4,4,,447,468,,2,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84887580934&partnerID=40&md5=3c14261eca1e2aa54d923bd79bb89d69",Article,Scopus,2-s2.0-84887580934
"Thana, E., Patuzi, D.","Toward a protected maritime environment of Adriatic region",2013,"Mediterranean Journal of Social Sciences",4,9,,223,229,,,10.5901/mjss.2013.v4n9p223,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84892523974&partnerID=40&md5=165f84484e3c155daef2361c5b40a9fc",Article,Scopus,2-s2.0-84892523974
"Calazans, S.H.C., Americo, J.A., Fernandes, F.D.C., Aldridge, D.C., Rebelo, M.D.F.","Assessment of toxicity of dissolved and microencapsulated biocides for control of the Golden Mussel Limnoperna fortunei",2013,"Marine Environmental Research",91,,,104,108,,9,10.1016/j.marenvres.2013.02.012,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84887149008&partnerID=40&md5=459347d2c2a492397b11a7407fdbf3bb",Article,Scopus,2-s2.0-84887149008
"Rahmani, Z., GHolami, M.","Determination of quality and quantity of textile industry wastewater in Tehran 21<sup>st</sup> district and comparison of their effluent with environmental protection organization standards in 1389",2013,"Iran Occupational Health",10,4,,25,32,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84892728821&partnerID=40&md5=8b47b062c8b88f24dfe72f398af8fed9",Article,Scopus,2-s2.0-84892728821
"Karnawati, D., Fathani, T.F., Andayani, B.","The hybrid socio-technical system for strategic landslide disaster risk reduction in Indonesia",2013,"Landslides: Global Risk Preparedness",,,,323,331,,,10.1007/978-3-642-22087-6_23,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84929560348&partnerID=40&md5=c39f60adbed399fa0d96a2ba28238e6a",Book Chapter,Scopus,2-s2.0-84929560348
"Soukopová, J., Bakoš, E.","Methodology and Information System for Evaluating Environmental Protection Expenditure Efficiency at the Local Level",2013,"IFIP Advances in Information and Communication Technology",413,,,560,570,,,10.1007/978-3-642-41151-9_52,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84884667431&partnerID=40&md5=32d47417c9edfed86e889fd2c020029a",Conference Paper,Scopus,2-s2.0-84884667431
"Knoke, T., Calvas, B., Moreno, S.O., Onyekwelu, J.C., Griess, V.C.","Food production and climate protection-What abandoned lands can do to preserve natural forests",2013,"Global Environmental Change",23,5,,1064,1072,,10,10.1016/j.gloenvcha.2013.07.004,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84886719977&partnerID=40&md5=511c8389150c8f30ee00add7c256cd93",Article,Scopus,2-s2.0-84886719977
"Musgrave, M.","The Illinois underground storage tank fund: Tanks for nothing",2013,"Politics and Policy",41,5,,765,787,,,10.1111/polp.12036,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84885728547&partnerID=40&md5=e0ba09d44ec7a5324fa348e0705d40f6",Article,Scopus,2-s2.0-84885728547
"Qian, B., Wang, H.-Y.","Environmental information disclosure policy: Shanghai Stock Exchange vs ministry of environmental protection",2013,"International Conference on Management Science and Engineering - Annual Conference Proceedings",,, 6586502,1745,1751,,,10.1109/ICMSE.2013.6586502,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84884314031&partnerID=40&md5=bab2eb2e1d97c1fa454684b098040b4d",Conference Paper,Scopus,2-s2.0-84884314031
"Gu, C., Leveneur, S., Estel, L., Yassine, A.","Industrial symbiosis optimization control model for the exchanges of the material/energy flows in an industrial production park",2013,"IFAC Proceedings Volumes (IFAC-PapersOnline)",,,,1015,1020,,,10.3182/20130619-3-RU-3018.00182,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84884324694&partnerID=40&md5=706ff7b262f6b40bf60399e687164d49",Conference Paper,Scopus,2-s2.0-84884324694
"Warner, R.C., Agouridis, C.T., Guffey, R.L.","Designing contour weep berms to reduce agricultural nonpoint source pollution",2013,"Applied Engineering in Agriculture",29,4,,521,528,,1,10.13031/aea.29.10044,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84884181848&partnerID=40&md5=c9e3dc1039f346936d3ff3742399e2a1",Article,Scopus,2-s2.0-84884181848
"Savvaidis, A., Margaris, B., Theodoulidis, N., Lekidis, V., Karakostas, Ch., Mangriotis, M-D., Kalogeras, I., Koutrakis, S., Vafidis, A., Steiakakis, M., Agioutantis, Z., Rozos, D., Loupasakis, C., Rondoyanni, Th., Tsangaratos, P., Dikmen, U., Papadopoulos, N., Sarris, A., Soupios, P., Kokkinou, E., Papadopoulos, I., Kouli, M., Vallianatos, F.","Geo-characterization according to recent advances of eurocode (EC8)",2013,"Proceedings of SPIE - The International Society for Optical Engineering",8795,, 879513,,,,,10.1117/12.2028456,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84883681423&partnerID=40&md5=18ef9e1b8435489b3809efad8cdb8e16",Conference Paper,Scopus,2-s2.0-84883681423
"Zhang, L., Jiao, J., Zhao, X., Zhang, J., Zou, D., Ji, Y., Shan, C.","Study on preparation and properties of eco-friendly dust suppressant",2013,"Nongye Gongcheng Xuebao/Transactions of the Chinese Society of Agricultural Engineering",29,18,,218,225,,5,10.3969/j.issn.1002-6819.2013.18.026,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84885034760&partnerID=40&md5=af2d45a9d8f924c76fbf1be936efde29",Article,Scopus,2-s2.0-84885034760
"Kiruba, S., Sam Manohar Das, S., Jeeva, S., Papadopoulou, S.","Use of alternative means friendly to the environment against the pulse beetle Callosobruchus maculatus",2013,"Journal of Environmental Protection and Ecology",14,2,,542,551,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84883517128&partnerID=40&md5=6983dc2bcc5696caf27986f33710c2f5",Article,Scopus,2-s2.0-84883517128
"Radovic, V., Andrejevic, A.","Serbian Efforts to Improve Environmental and Overall Security in Black Sea Regional Cooperation",2013,"NATO Science for Peace and Security Series C: Environmental Security",128,,,271,290,,,10.1007/978-94-007-6152-0_23,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84883384424&partnerID=40&md5=3e7d9e0271f139b05349c5384ba5c185",Article,Scopus,2-s2.0-84883384424
"Burovtsov, V., Rezepov, V., Tikhonov, S.","Some Institutional Aspects and Technological Approaches to Cleaning of Polluted Territories from Obsolete Pesticides in the Russian Federation Under the Framework of Synergism Between the Basel, Stockholm and Rotterdam Conventions",2013,"NATO Science for Peace and Security Series C: Environmental Security",134,,,333,350,,,10.1007/978-94-007-6461-3_31,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84883409986&partnerID=40&md5=e7f3f0a38a87f4f27fd78fd46501e867",Article,Scopus,2-s2.0-84883409986
"Yue, L., Li, B.","Development and production of wool spray worsted fabric",2013,"Wool Textile Journal",41,9,,14,16,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84885617744&partnerID=40&md5=b46b4cbd9da83b46fc62c0d62b1bc353",Article,Scopus,2-s2.0-84885617744
"Yu, H., Sun, H.J.","On-site inspection and analysis on earth architecture's enclosure construction",2013,"Applied Mechanics and Materials",357-360,,,492,498,,,10.4028/www.scientific.net/AMM.357-360.492,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84883249392&partnerID=40&md5=a68c50de34b9c648cd7ba487ea96742f",Conference Paper,Scopus,2-s2.0-84883249392
"Xie, J.-C.","A study of computer aided design for the international innovative poster competition",2013,"Applied Mechanics and Materials",346,,,169,172,,,10.4028/www.scientific.net/AMM.346.169,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84883169739&partnerID=40&md5=dcea2a99c22e2c2f424592fbc3c8cd7b",Conference Paper,Scopus,2-s2.0-84883169739
"Fasana, S., Nelva, R.","Improvementt of the water resistancy in the integration of photovoltaic panels on traditional roofs",2013,"Construction and Building Materials",48,,,1081,1091,,2,10.1016/j.conbuildmat.2013.07.055,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84883168616&partnerID=40&md5=4bc17f04b3d578d6bcd8ea2422396526",Article,Scopus,2-s2.0-84883168616
"Wu, D.F., Dai, L.Q., Dai, H.C.","Application of internet of thing technology in ecological-environmental protection of long-distance water diversion project",2013,"Applied Mechanics and Materials",353-354,,,2563,2566,,,10.4028/www.scientific.net/AMM.353-356.2563,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84883155578&partnerID=40&md5=fdc22dc1e8f102da3f593182fe2764bb",Conference Paper,Scopus,2-s2.0-84883155578
